FID,Month,Year,Used,ConBog,MarshGrass,Mixedwood,Opendec,BTrail_D,Edge_D,Road_D,Stream_D,Trail_D,Water_D,Ruggedness,E_Density
2236,0,2017,0,0.0268456,0.134228,0.838926,0,8.1540298,3.77107,8.2140198,6.7624602,7.7410302,6.5710101,1,0
2237,0,2017,0,0,0.0067114,0.0738255,0,8.0946999,3.43399,8.1019802,6.3846798,7.4945698,6.3460002,2,0
2238,0,2017,0,0.107383,0,0.456376,0,8.0599899,5.98037,7.99965,6.0426302,7.16962,6.21521,4,0
2239,0,2017,0,0,0,0.0805369,0,8.0591297,5.6261301,7.9207401,5.7853599,6.6214099,5.8923302,5,0
2240,0,2017,0,0.0067114,0.167785,0.671141,0,8.0922203,4.1108699,7.8812299,3.43399,5.0172801,5.9537301,3,0
2241,0,2017,0,0.442953,0,0.557047,0,8.1539602,5.4925199,7.8459702,6.14781,6.1114702,6.6308999,1,0
2242,0,2017,0,0.644295,0.355705,0,0,8.2349005,3.43399,7.8205099,4.45263,6.7945499,7.07376,1,0
2243,0,2017,0,0.684564,0.0201342,0.228188,0,8.3261099,3.77107,7.85145,4.1108699,7.1996398,6.9579,1,0
2244,0,2017,0,0.483221,0.181208,0.315436,0,8.42099,3.77107,7.9267001,5.4357901,7.31707,6.1136799,1,0
2245,0,2017,0,0.134228,0.281879,0.295302,0,8.4966698,3.43399,8.0244303,4.51086,7.51195,0,8,0
2246,0,2017,0,0.0201342,0.0604027,0.241611,0,8.4837503,0,8.1338997,5.8923302,7.4793,4.2207098,1,0
2247,0,2017,0,0,0.0134228,0,0,8.42834,5.2508898,8.2478399,6.7624602,7.51476,6.29496,7,0
2248,0,2017,0,0,0,0,0,8.3006496,6.29496,8.3581495,7.00418,7.2901502,7.02847,11,0
2249,0,2017,0,0,0,0.0671141,0,8.1591101,6.6605701,8.4647198,6.3846798,6.92767,7.0708399,5,0
2250,0,2017,0,0.0067114,0,0.0402685,0,8.0029402,5.7361498,8.5657701,4.7957902,6.5099902,6.36904,16,0
2251,0,2017,0,0,0.0402685,0.107383,0,7.8344598,4.1108699,8.6607103,5.9414201,6.1855202,4.51086,10,0
2252,0,2017,0,0.0805369,0.234899,0.442953,0,7.6563501,3.43399,8.7494297,5.4925199,5.7810798,5.6261301,6,0
2253,0,2017,0,0.0268456,0,0.610738,0,7.4962401,5.4357901,8.8290901,6.0451698,5.35186,6.7720098,5,0
2254,0,2017,0,0.0201342,0.0738255,0.771812,0,7.4117699,4.7957902,8.7918501,4.2207098,4.45263,7.2945299,15,0
2255,0,2017,0,0.0067114,0.194631,0.577181,0,7.3706899,4.1108699,8.76054,5.1399398,5.1985002,7.55582,10,0
2256,0,2017,0,0,0.127517,0.328859,0,6.9639802,4.2207098,8.7365103,6.3596802,4.9064898,7.5033998,2,0
2257,0,2017,0,0.0134228,0.0671141,0.194631,0.677852,6.4906502,4.8542099,8.7209396,5.35186,5.0172801,7.3204398,3,0
2258,0,2017,0,0.0536913,0.402685,0.221477,0.275168,6.4864802,3.43399,8.7146797,4.51086,5.0172801,7.02598,2,0
2259,0,2017,0,0,0,0.315436,0,6.6605701,6.0138202,8.7180595,6.14781,5.8301501,6.7223401,6,0
2260,0,2017,0,0,0,0,0,7.0274,5.2631798,8.7257996,6.42768,6.7151098,6.6222,1,0
2261,0,2017,0,0,0.503356,0.0201342,0,7.3930202,4.1108699,8.7195902,5.7266598,7.1519699,5.0367599,2,0
2262,0,2017,0,0,0.167785,0.0738255,0,7.5732498,3.43399,8.7229404,6.5875301,7.45579,5.0172801,4,0
2263,0,2017,0,0,0,0.100671,0,7.3259301,3.43399,8.7356596,7.1672101,7.7065301,3.77107,2,0
2264,0,2017,0,0,0.0671141,0,0,7.1261702,4.51086,8.7570601,7.3538198,7.9131498,5.35186,2,0
2265,0,2017,0,0,0.342282,0,0,6.8645501,4.1108699,8.7860699,7.2326798,8.0857296,0,0,0
2266,0,2017,0,0,0.14094,0,0,6.55302,4.51086,8.8213797,6.98138,8.2351198,5.2121201,8,0
2267,0,2017,0,0,0.181208,0,0,5.9476099,4.7957902,8.8616505,6.8383298,8.3062496,5.3909101,4,0
2268,0,2017,0,0,0.0939597,0.0201342,0,4.51086,4.9064898,8.8978701,7.04001,8.3459797,5.8603802,0,0
2269,0,2017,0,0,0.57047,0,0,6.4484401,3.43399,8.9275799,6.98138,8.39886,5.0172801,0,0
2270,0,2017,0,0,0.536913,0,0,6.8035102,3.43399,8.9615698,6.8367801,8.4630003,4.6928701,0,0
2271,0,2017,0,0,0.167785,0.0067114,0,6.29496,3.77107,8.99893,7.02491,8.5324802,5.9945798,1,0
2272,0,2017,0,0,0.395973,0,0,3.77107,0,9.0387802,7.2945299,8.6051598,6.1114702,0,0
2273,0,2017,0,0,0,0.0067114,0.885906,3.77107,5.6490402,9.08039,7.09091,8.6788197,6.1539502,2,2.0833299
2274,0,2017,0,0,0,0,0.395973,5.3814301,5.2121201,9.1231003,6.85463,8.7494402,6.2363701,1,0
2275,0,2017,0,0,0.302013,0,0.033557,6.0650301,3.43399,9.1023302,6.9289699,8.8070803,6.4998999,0,0
2276,0,2017,0,0,0.0134228,0,0.0805369,6.1202598,5.2121201,9.0798302,6.76964,8.8659801,5.71207,2,0
2277,0,2017,0,0,0.684564,0,0.181208,3.43399,3.43399,9.0605297,5.6021199,8.92484,5.3619099,1,0
2278,0,2017,0,0,0,0.0134228,0.637584,5.7071099,5.4357901,9.0454903,5.1700802,8.98312,5.9476099,1,0
2279,0,2017,0,0,0.281879,0,0.228188,5.3094902,3.43399,9.03512,6.60185,9.0173702,5.7680202,2,0
2280,0,2017,0,0,0.348993,0.0067114,0.402685,6.6671801,0,9.0297203,6.9591298,8.99683,5.4847999,1,0
2281,0,2017,0,0,0.422819,0,0.14094,7.2326798,3.43399,9.0289402,7.0747299,8.9811401,5.0910201,1,0
2282,0,2017,0,0,0.557047,0,0.0738255,7.5683498,3.77107,9.0272198,7.2023902,8.9707804,6.12675,0,0
2283,0,2017,0,0,0.395973,0.0201342,0.167785,7.2023902,3.43399,9.0253401,6.6332502,8.9661102,6.2363701,0,0
2284,0,2017,0,0.0268456,0.530201,0.268456,0,6.6332502,4.2207098,9.0243998,5.3619099,8.9672804,5.5503201,3,0
2285,0,2017,0,0.355705,0.0402685,0.355705,0,5.5959301,4.2207098,9.0025101,3.43399,8.9742603,6.59516,14,0
2286,0,2017,0,0.201342,0.0671141,0.543624,0,6.1835999,4.2207098,8.9795399,5.0172801,8.9868002,6.8057199,4,0
2287,0,2017,0,0,0,0.107383,0,6.9149599,6.10252,8.9510403,6.2648902,9.0045004,7.0184598,1,0
2288,0,2017,0,0,0,0.0536913,0,6.9917698,5.5149899,8.9272003,5.9716501,9.0268202,7.0685601,4,0
2289,0,2017,0,0,0.0201342,0.0536913,0.134228,6.9285402,0,8.9087801,3.77107,9.0531397,6.3596802,6,0
2290,0,2017,0,0,0.395973,0.221477,0,6.42414,3.43399,8.8964596,5.5149899,9.0828104,4.5629802,2,0
2291,0,2017,0,0.0134228,0,0.281879,0,5.1399398,5.5149899,8.8906898,4.45263,9.1151896,6.4573898,1,0
2292,0,2017,0,0,0.771812,0.0201342,0.0872483,5.0172801,4.2207098,8.8917103,5.5434499,9.1392498,5.4357901,1,0
2293,0,2017,0,0,0.751678,0,0.0402685,6.1539502,4.51086,8.8994799,4.5629802,9.1507397,4.2207098,0,0
2294,0,2017,0,0,0.221477,0.0134228,0.416107,6.9492698,4.1108699,8.9136896,5.35186,9.1659203,5.6490402,2,
2295,0,2017,0,0,0.0805369,0,0.0067114,7.3971,4.9064898,8.9018202,5.5149899,9.1844101,5.71207,1,
2296,0,2017,0,0.295302,0.0067114,0.0402685,0,7.6433902,5.2508898,8.8927298,5.7361498,9.2053804,6.3145299,0,
2297,0,2017,0,0.288591,0.0469799,0.0268456,0.120805,7.67026,5.0172801,8.8903503,6.21521,9.21523,6.6214099,1,
2298,0,2017,0,0.342282,0.234899,0.107383,0.275168,7.4712,4.1108699,8.89079,5.8183298,9.1538601,5.0367599,1,
2299,0,2017,0,0,0.416107,0.0268456,0,7.3042002,3.43399,8.8780899,4.45263,9.0884895,5.3619099,0,
2300,0,2017,0,0.033557,0.0268456,0.677852,0,7.0097198,5.0172801,8.7957401,6.2005801,9.01859,5.8183298,1,
2301,0,2017,0,0.0067114,0.718121,0.14094,0,6.4416099,4.2207098,8.7070503,4.5629802,8.9434795,5.7071099,2,
2302,0,2017,0,0.0402685,0.167785,0.0469799,0,3.43399,4.7957902,8.6112404,5.0172801,8.86234,6.6671801,2,
2303,0,2017,0,0.0067114,0,0.127517,0,5.8923302,5.4925199,8.5075102,5.6490402,8.7741098,6.29496,1,
2304,0,2017,0,0.0469799,0.161074,0.322148,0.281879,6.36904,3.43399,8.3951998,0,8.6774597,6.7223401,12,
2305,0,2017,0,0.033557,0.14094,0.154362,0.328859,6.8362598,0,8.2741098,0,8.5706596,6.3174801,10,
2306,0,2017,0,0.0201342,0.161074,0.167785,0.261745,6.9542198,0,8.1452503,0,8.4513702,6.1835999,5,
2307,0,2017,0,0.0201342,0.0939597,0.228188,0.161074,7.04001,3.77107,8.0123701,4.2207098,8.31639,6.0527101,12,
2308,0,2017,0,0.0067114,0.0872483,0.0738255,0,7.0998802,0,7.8846898,0,8.16117,6.6635199,5,
2309,0,2017,0,0,0.0536913,0,0,6.5976801,4.7957902,7.7800398,4.6928701,7.9790101,6.6463399,9,
2310,0,2017,0,0,0.181208,0,0,5.3094902,0,7.7234602,4.5629802,7.7597299,5.6919298,0,
2311,0,2017,0,0,0.651007,0.033557,0,5.1399398,4.2207098,7.7058001,0,7.4878402,4.2207098,2,
2312,0,2017,0,0,0,0.0604027,0,4.1108699,5.9716501,7.7057099,6.29954,7.1444502,6.29496,1,
2313,0,2017,0,0,0,0.0134228,0,5.8640299,6.1310301,7.7057099,6.1310301,6.73523,6.14574,3,
2314,0,2017,0,0,0.0469799,0.0536913,0.295302,6.1136799,3.77107,7.7344398,3.77107,5.5503201,4.45263,4,
2315,2,2016,1,0.436242,0.033557,0.47651,0,5.71207,3.43399,9.0067596,3.43399,8.9725704,6.7223401,8,0
2316,2,2016,1,0.436242,0.033557,0.47651,0,5.71207,3.43399,9.0067596,3.43399,8.9725704,6.7223401,8,0
2317,3,2017,1,0.409396,0.0268456,0.536913,0,5.8021202,0,9.0049105,0,8.9693604,6.7502699,6,0
2401,0,2016,0,0,0.0604027,0.0134228,0,4.5629802,4.82586,9.1128302,5.6546102,8.9355497,5.7853599,2,0
2402,0,2016,0,0,0.489933,0,0.194631,6.2005801,4.51086,9.1037798,6.77496,8.9460497,0,1,0
2403,0,2016,0,0,0.268456,0.100671,0.0872483,6.82096,3.43399,9.0990801,7.2955699,8.9222898,5.4608898,1,0
2404,0,2016,0,0,0.348993,0.0134228,0.261745,7.2876301,0,9.0984001,7.45998,8.9040203,4.2207098,0,0
2405,0,2016,0,0.214765,0.114094,0,0.0469799,7.6199002,4.51086,9.0966797,7.1698799,8.8919201,6.3637099,1,0
2406,0,2016,0,0.0067114,0.657718,0.0268456,0.0805369,7.35603,4.1108699,9.0950403,6.5611901,8.8864403,6.1835999,0,0
2407,0,2016,0,0,0.892617,0.0134228,0,7.0097198,4.45263,9.09058,5.1399398,8.8878202,4.2207098,1,0
2408,0,2016,0,0.261745,0.0134228,0.718121,0,6.7446799,5.0367599,9.0714598,4.2207098,8.8959904,6.2005801,12,0
2409,0,2016,0,0.0671141,0.174497,0.295302,0,6.8460398,4.7957902,9.0467901,5.2121201,8.9106197,6.8894601,2,0
2410,0,2016,0,0,0.0201342,0.0067114,0,7.18718,4.9064898,9.0219603,6.2632599,8.93118,6.9285402,0,0
2411,0,2016,0,0.0067114,0.0201342,0.107383,0,6.8880501,3.77107,9.0013399,6.5029502,8.9569302,7.0769801,1,0
2412,0,2016,0,0,0.208054,0.0067114,0,6.2483101,3.43399,8.9855003,4.51086,8.9870796,6.7979202,4,0
2413,0,2016,0,0,0.127517,0,0,5.3619099,3.77107,8.9749498,6.1539502,9.0208101,6.5390801,1,0
2414,0,2016,0,0.228188,0,0,0.577181,5.3619099,5.8183298,8.9700298,6.49786,9.0573101,6.6214099,1,0
2415,0,2016,0,0,0.677852,0,0.315436,6.4661899,3.43399,8.9708996,4.45263,9.0734797,5.0172801,1,0
2416,0,2016,0,0,0.261745,0,0.194631,6.79285,3.77107,8.97754,5.0367599,9.0865602,5.7500601,0,0
2417,0,2016,0,0,0.114094,0,0.0402685,7.1728101,4.1108699,8.9897203,3.77107,9.1037798,6.1136799,3,
2418,0,2016,0,0,0.791946,0,0.0067114,7.5023098,4.1108699,8.9795399,5.5149899,9.1244497,4.2207098,0,
2419,0,2016,0,0.167785,0,0.033557,0,7.7681799,5.4608898,8.9717703,6.3833899,9.1480398,6.0956998,1,
2420,0,2016,0,0,0.187919,0.0067114,0,7.86057,3.43399,8.9697304,5.7361498,9.1744499,6.0451698,0,
2421,0,2016,0,0,0.731544,0.114094,0.0671141,7.73315,4.1108699,8.9695196,5.7361498,9.1508198,4.51086,0,
2422,0,2016,0,0,0.66443,0.181208,0.033557,7.4449902,3.77107,8.9069796,3.43399,9.0850401,4.1108699,1,
2423,0,2016,0,0.0067114,0.731544,0.187919,0,7.0133801,4.2207098,8.8296299,4.1108699,9.0146103,5.0172801,1,
2424,0,2016,0,0.0536913,0.651007,0.033557,0,6.23809,0,8.7472601,4.6928701,8.9388599,5.3909101,2,
2425,0,2016,0,0.0402685,0.489933,0.114094,0,3.43399,3.77107,8.6595402,0,8.8568897,5.5503201,6,
2426,0,2016,0,0,0.879195,0.0067114,0,5.1985002,4.1108699,8.5663204,4.45263,8.7676001,4.2207098,0,
2427,0,2016,0,0,0.114094,0.0671141,0.0067114,4.9064898,4.5629802,8.4677896,6.2648902,8.6695604,6.2761798,2,
2428,0,2016,0,0,0,0.100671,0,5.8021202,5.2631798,8.3648901,5.35186,8.5608597,6.0001602,0,
2429,0,2016,0,0.0201342,0,0.369128,0,6.1835999,5.5503201,8.2598495,4.7957902,8.4388905,5.7071099,1,
2430,0,2016,0,0,0,0.0536913,0,6.29496,6.3833899,8.1572199,5.2631798,8.2999802,6.7508898,10,
2431,0,2016,0,0,0,0,0,6.4906502,6.08178,8.0648603,5.7071099,8.1386499,6.7624602,6,
2432,0,2016,0,0,0,0,0,5.9059,5.7071099,7.9942498,5.7853599,7.94626,5.9059,2,
2433,0,2016,0,0.0067114,0.281879,0.0805369,0,4.1108699,3.43399,7.9581299,4.1108699,7.7079902,5.6490402,2,
2434,0,2016,0,0,0,0.107383,0,6.29496,5.3619099,7.9449,5.7266598,7.3950601,5.8378801,2,
2435,0,2016,0,0,0,0.0268456,0,5.9319801,6.2005801,7.94485,6.42414,6.93923,6.4661899,2,
2436,0,2017,0,0,0.375839,0.422819,0,8.5729198,0,8.59093,5.7071099,8.45473,4.45263,1,0
2437,0,2017,0,0,0,0,0,8.4965,5.2631798,8.48318,6.70575,8.3344603,0,0,0
2438,0,2017,0,0,0,0,0,8.4239302,5.8603802,8.3655195,7.24545,8.1998501,0,0,0
2439,0,2017,0,0,0.281879,0.342282,0,8.35884,0,8.2372398,7.31568,8.0487204,4.2207098,1,0
2440,0,2017,0,0.644295,0.134228,0.221477,0,8.3028603,4.2207098,8.09867,6.8084798,7.8459702,5.7500601,1,0
2441,0,2017,0,0.0067114,0.52349,0.281879,0,8.2577696,0,7.95293,5.7500601,7.5790501,4.5629802,4,0
2442,0,2017,0,0,0.0469799,0.134228,0,8.2329702,5.0172801,7.8095102,5.1985002,7.2147298,5.5503201,3,0
2443,0,2017,0,0,0.590604,0.0268456,0,8.2323599,0,7.6893902,5.9716501,6.6409898,4.51086,4,0
2444,0,2017,0,0.0536913,0.033557,0.845638,0,8.2559795,4.7957902,7.6250701,5.35186,5.3619099,5.2121201,4,0
2445,0,2017,0,0.107383,0.120805,0.52349,0.161074,8.3012304,3.43399,7.5883698,3.77107,4.1108699,6.0451698,3,0
2446,0,2017,0,0.0738255,0,0.919463,0,8.36273,5.98037,7.5449901,5.7853599,6.2005801,6.9289699,4,0
2447,0,2017,0,0.228188,0,0.684564,0,8.4347696,5.7071099,7.5975099,6.2934198,6.9425998,7.0482402,5,0
2448,0,2017,0,0.932886,0,0.0671141,0,8.5124798,5.4925199,7.7097998,5.3814301,7.3895998,6.4947801,1,0
2449,0,2017,0,0.308725,0.322148,0.369128,0,8.5922699,4.1108699,7.8492699,3.77107,7.7013998,6.0650301,4,0
2450,0,2017,0,0,0,0,0,8.5882101,5.6261301,7.9966002,6.1640301,7.77107,6.35289,9,0
2451,0,2017,0,0,0,0,0,8.4836597,6.3596802,8.1378403,6.8852301,7.74332,6.6671801,8,0
2452,0,2017,0,0,0,0,0,8.3709803,6.8383298,8.2719402,6.86797,7.5327501,7.1511402,5,0
2453,0,2017,0,0,0,0.0067114,0,8.2504597,6.8490901,8.3962603,5.8888798,7.31249,7.14079,8,0
2454,0,2017,0,0.0268456,0,0.033557,0,8.1239996,6.2005801,8.5102701,5.3619099,7.1182499,6.8193402,5,0
2455,0,2017,0,0.0134228,0,0.0671141,0,7.9925599,5.8183298,8.6146698,5.6021199,6.78369,6.3362002,1,0
2456,0,2017,0,0,0,0.0268456,0,7.86696,6.2363701,8.7108698,5.6546102,6.12675,6.3130498,2,0
2457,0,2017,0,0,0,0,0,7.7678499,6.6092801,8.7997599,6.0650301,4.6928701,6.90237,3,0
2458,0,2017,0,0,0,0.0402685,0,7.7205501,6.5465598,8.8733797,4.51086,5.7071099,7.0708399,3,0
2459,0,2017,0,0,0,0.174497,0,7.5488701,5.7071099,8.8469105,5.0172801,6.64329,7.2260599,7,0
2460,0,2017,0,0,0.0469799,0,0,7.30195,4.7957902,8.8267698,6.0527101,6.4947801,7.3564,2,0
2461,0,2017,0,0,0,0.255034,0,7.1155801,5.35186,8.8138103,6.5149598,5.7810798,7.3354001,13,0
2462,0,2017,0,0,0.677852,0.228188,0.0201342,7.1155801,3.43399,8.80861,5.7680202,3.43399,7.3854599,1,0
2463,0,2017,0,0.0738255,0.328859,0.489933,0.0201342,7.2113099,3.77107,8.8114204,4.5629802,0,7.2601299,9,0
2464,0,2017,0,0,0,0,0,7.3721199,5.3619099,8.8182402,5.8923302,6.0722799,6.8367801,5,0
2465,0,2017,0,0,0,0,0,7.5882502,5.4847999,8.8130798,4.9064898,6.79285,5.8062201,2,0
2466,0,2017,0,0,0.624161,0.288591,0,7.5760999,0,8.8158598,6.1835999,7.2420001,5.1700802,0,0
2467,0,2017,0,0,0.295302,0.328859,0,7.3721199,0,8.8264503,6.8460398,7.5548301,5.3619099,4,0
2468,0,2017,0,0,0.0268456,0,0,7.09866,0,8.8443604,7.31389,7.7954502,3.43399,3,2.0833299
2469,0,2017,0,0.0402685,0.181208,0.0134228,0,6.7249398,0,8.8688297,7.43363,7.9967098,3.43399,5,0
2470,0,2017,0,0,0.57047,0,0,6.28722,0,8.8989096,7.3923402,8.1225405,6.0349398,3,0
2471,0,2017,0,0,0.0469799,0,0,5.9059,4.1108699,8.9335899,7.3344402,8.1503,0,0,0
2472,0,2017,0,0,0.114094,0,0,0,4.1108699,8.9718599,7.4189501,8.2024603,4.51086,1,0
2473,0,2017,0,0,0.771812,0,0,6.0375199,4.2207098,8.9983797,7.3923402,8.27176,3.43399,1,0
2474,0,2017,0,0,0.187919,0.0134228,0,5.7071099,3.43399,9.0280104,7.3338699,8.3519001,4.51086,1,0
2475,0,2017,0,0,0.14094,0,0,5.7266598,4.45263,9.0608702,7.4119401,8.4365301,5.0172801,2,0
2476,0,2017,0,0,0.0469799,0.0067114,0,4.1108699,4.82586,9.09624,7.5827899,8.5228901,5.7500601,1,6.25
2477,0,2017,0,0,0.0201342,0,0.389262,6.3174801,5.1399398,9.1334896,7.44912,8.6069202,5.5570998,1,0
2478,0,2017,0,0.033557,0.288591,0.0536913,0.389262,6.6722598,0,9.17206,7.3405399,8.6717396,5.6490402,2,0
2479,0,2017,0,0,0.187919,0,0,6.8857002,4.51086,9.1630602,7.0549898,8.7384596,5.1700802,0,0
2480,0,2017,0,0.0134228,0.409396,0.0067114,0.0268456,6.2346401,0,9.1429796,6.55302,8.8051596,4.9064898,1,0
2481,0,2017,0,0,0.530201,0,0.0402685,3.43399,3.43399,9.1260099,5.7266598,8.8710604,5.4357901,1,0
2482,0,2017,0,0,0.0604027,0.0134228,0,4.5629802,4.82586,9.1128302,5.6546102,8.9355497,5.7853599,2,0
2483,0,2017,0,0,0.489933,0,0.194631,6.2005801,4.51086,9.1037798,6.77496,8.9460497,0,1,0
2484,0,2017,0,0,0.268456,0.100671,0.0872483,6.82096,3.43399,9.0990801,7.2955699,8.9222898,5.4608898,1,0
2485,0,2017,0,0,0.348993,0.0134228,0.261745,7.2876301,0,9.0984001,7.45998,8.9040203,4.2207098,0,0
2486,0,2017,0,0.214765,0.114094,0,0.0469799,7.6199002,4.51086,9.0966797,7.1698799,8.8919201,6.3637099,1,0
2487,0,2017,0,0.0067114,0.657718,0.0268456,0.0805369,7.35603,4.1108699,9.0950403,6.5611901,8.8864403,6.1835999,0,0
2488,0,2017,0,0,0.892617,0.0134228,0,7.0097198,4.45263,9.09058,5.1399398,8.8878202,4.2207098,1,0
2489,0,2017,0,0.261745,0.0134228,0.718121,0,6.7446799,5.0367599,9.0714598,4.2207098,8.8959904,6.2005801,12,0
2490,0,2017,0,0.0671141,0.174497,0.295302,0,6.8460398,4.7957902,9.0467901,5.2121201,8.9106197,6.8894601,2,0
2491,0,2017,0,0,0.0201342,0.0067114,0,7.18718,4.9064898,9.0219603,6.2632599,8.93118,6.9285402,0,0
2492,0,2017,0,0.0067114,0.0201342,0.107383,0,6.8880501,3.77107,9.0013399,6.5029502,8.9569302,7.0769801,1,0
2493,0,2017,0,0,0.208054,0.0067114,0,6.2483101,3.43399,8.9855003,4.51086,8.9870796,6.7979202,4,0
2494,0,2017,0,0,0.127517,0,0,5.3619099,3.77107,8.9749498,6.1539502,9.0208101,6.5390801,1,0
2495,0,2017,0,0.228188,0,0,0.577181,5.3619099,5.8183298,8.9700298,6.49786,9.0573101,6.6214099,1,0
2496,0,2017,0,0,0.677852,0,0.315436,6.4661899,3.43399,8.9708996,4.45263,9.0734797,5.0172801,1,0
2497,0,2017,0,0,0.261745,0,0.194631,6.79285,3.77107,8.97754,5.0367599,9.0865602,5.7500601,0,0
2498,0,2017,0,0,0.114094,0,0.0402685,7.1728101,4.1108699,8.9897203,3.77107,9.1037798,6.1136799,3,
2499,0,2017,0,0,0.791946,0,0.0067114,7.5023098,4.1108699,8.9795399,5.5149899,9.1244497,4.2207098,0,
2500,0,2017,0,0.167785,0,0.033557,0,7.7681799,5.4608898,8.9717703,6.3833899,9.1480398,6.0956998,1,
2501,0,2017,0,0,0.187919,0.0067114,0,7.86057,3.43399,8.9697304,5.7361498,9.1744499,6.0451698,0,
2502,0,2017,0,0,0.731544,0.114094,0.0671141,7.73315,4.1108699,8.9695196,5.7361498,9.1508198,4.51086,0,
2503,0,2017,0,0,0.66443,0.181208,0.033557,7.4449902,3.77107,8.9069796,3.43399,9.0850401,4.1108699,1,
2504,0,2017,0,0.0067114,0.731544,0.187919,0,7.0133801,4.2207098,8.8296299,4.1108699,9.0146103,5.0172801,1,
2505,0,2017,0,0.0536913,0.651007,0.033557,0,6.23809,0,8.7472601,4.6928701,8.9388599,5.3909101,2,
2506,0,2017,0,0.0402685,0.489933,0.114094,0,3.43399,3.77107,8.6595402,0,8.8568897,5.5503201,6,
2507,0,2017,0,0,0.879195,0.0067114,0,5.1985002,4.1108699,8.5663204,4.45263,8.7676001,4.2207098,0,
2508,0,2017,0,0,0.114094,0.0671141,0.0067114,4.9064898,4.5629802,8.4677896,6.2648902,8.6695604,6.2761798,2,
2509,0,2017,0,0,0,0.100671,0,5.8021202,5.2631798,8.3648901,5.35186,8.5608597,6.0001602,0,
2510,0,2017,0,0.0201342,0,0.369128,0,6.1835999,5.5503201,8.2598495,4.7957902,8.4388905,5.7071099,1,
2511,0,2017,0,0,0,0.0536913,0,6.29496,6.3833899,8.1572199,5.2631798,8.2999802,6.7508898,10,
2512,0,2017,0,0,0,0,0,6.4906502,6.08178,8.0648603,5.7071099,8.1386499,6.7624602,6,
2513,0,2017,0,0,0,0,0,5.9059,5.7071099,7.9942498,5.7853599,7.94626,5.9059,2,
2514,0,2017,0,0.0067114,0.281879,0.0805369,0,4.1108699,3.43399,7.9581299,4.1108699,7.7079902,5.6490402,2,
2515,0,2017,0,0,0,0.107383,0,6.29496,5.3619099,7.9449,5.7266598,7.3950601,5.8378801,2,
2516,0,2017,0,0,0,0.0268456,0,5.9319801,6.2005801,7.94485,6.42414,6.93923,6.4661899,2,
2517,0,2017,0,0,0,0,0.208054,5.0910201,4.9064898,7.94485,5.0172801,6.10252,5.1399398,3,
2518,0,2017,0,0,0,0.288591,0.107383,5.5570998,5.5149899,7.9628501,5.6546102,3.43399,5.7810798,2,
2519,4,2017,1,0,0.436242,0.0939597,0,7.3102798,4.1108699,8.9353504,4.6928701,6.6245899,5.0367599,3,0
2603,0,2016,0,0,0,0,0,5.8021202,5.7071099,9.1760502,6.3145299,8.8898602,6.21521,1,0
2604,0,2016,0,0,0.0939597,0.0268456,0.107383,6.8155699,5.0172801,9.1680803,7.0133801,8.8699999,5.71207,1,0
2605,0,2016,0,0.0604027,0.308725,0,0.61745,7.1953502,3.43399,9.16395,7.3931899,8.8422203,5.6546102,1,0
2606,0,2016,0,0,0.0268456,0.0201342,0.033557,7.4692998,5.1399398,9.1633501,7.40449,8.8207102,5.6021199,1,0
2607,0,2016,0,0.563758,0,0.033557,0.308725,7.7215199,6.2415199,9.1616402,6.9623699,8.8063803,6.42768,1,0
2608,0,2016,0,0.0268456,0.167785,0.0134228,0.201342,7.5778699,4.45263,9.1602001,6.21521,8.79988,5.3909101,0,0
2609,0,2016,0,0,0.610738,0.0067114,0,7.3845901,0,9.1530704,4.51086,8.8015099,4.6928701,0,0
2610,0,2016,0,0.033557,0.201342,0.348993,0,7.2765498,4.1108699,9.1355495,6.0029202,8.8112097,5.6919298,0,0
2611,0,2016,0,0.147651,0.167785,0.483221,0,7.31389,3.43399,9.1104698,3.43399,8.8284998,6.4947801,1,0
2612,0,2016,0,0,0.543624,0,0,7.1738701,3.43399,9.0886803,6.1855202,8.8526402,6.0426302,0,0
2613,0,2016,0,0,0.724832,0.0134228,0,6.6332502,3.77107,9.0706797,6.5883799,8.8826399,6.5976801,0,0
2614,0,2016,0,0,0.463087,0.0134228,0,5.2508898,0,9.0569201,5.0172801,8.9174604,6.2632599,1,0
2615,0,2016,0,0.194631,0,0.0067114,0.442953,5.6021199,5.3619099,9.04778,5.7680202,8.9560299,6.45961,1,0
2616,0,2016,0,0.268456,0,0.033557,0.308725,6.3404298,5.2508898,9.0435305,6.1758699,8.9932899,6.0349398,1,0
2617,0,2016,0,0.0067114,0.0201342,0,0.771812,6.9675899,4.2207098,9.0442801,6.1136799,9.00319,6.1539502,0,0
2618,0,2016,0,0,0.0067114,0,0.416107,7.2680802,5.1700802,9.0500202,5.5503201,9.0182199,6.2632599,1,0
2619,0,2016,0,0.107383,0.550336,0,0.181208,7.45579,4.1108699,9.0605803,4.6928701,9.03792,4.5629802,0,
2620,0,2016,0,0.718121,0,0,0,7.6726098,5.7853599,9.0517597,6.5029502,9.0611801,6.2516699,0,
2621,0,2016,0,0.181208,0,0.0671141,0,7.8750901,6.3596802,9.0450401,6.3596802,9.0878696,6.5840902,1,
2622,0,2016,0,0.214765,0.221477,0.288591,0.0067114,7.99507,3.43399,9.0432796,4.2207098,9.1175604,4.9064898,0,
